LAYER_RCRD_ID,POLYGON_RCRD_ID,LAYER_ID,VDYP7_LAYER_ID,RANK_CODE,NON_FOREST_DESC,MEAS_UTIL_LEVEL,CC,BA,TPH,EST_SI_SPCS,EST_SI 
672,197394,"1",,,,7.500000,4.000000,2.000000,15.000000,,
673,197394,"2",,"1",,7.500000,50.000000,2.000000,1000.000000,,
674,197395,"1",,"1",,7.500000,80.000000,30.000000,1600.000000,,
675,197396,"1",,"1",,7.500000,45.000000,5.000000,750.000000,,
676,197397,"1",,"1",,7.500000,60.000000,10.000000,1100.000000,,
677,197398,"1",,"1",,7.500000,35.000000,3.000000,300.000000,,
678,197399,"1",,"1",,7.500000,35.000000,10.000000,550.000000,,
679,197400,"1",,"1",,7.500000,40.000000,2.000000,200.000000,,
680,197401,"1",,"1",,7.500000,10.000000,1.000000,100.000000,,
681,197402,"1",,,,7.500000,3.000000,1.000000,20.000000,,
682,197402,"2",,"1",,7.500000,60.000000,10.000000,1200.000000,,
683,197403,"1",,"1",,7.500000,30.000000,3.000000,250.000000,,
684,197404,"1",,"1",,7.500000,45.000000,15.000000,850.000000,,
685,197405,"1",,"1",,7.500000,60.000000,30.000000,1600.000000,,
686,197406,"1",,"1",,7.500000,30.000000,1.000000,300.000000,,
687,197407,"1",,,,7.500000,10.000000,2.000000,35.000000,,
688,197407,"2",,"1",,7.500000,20.000000,1.000000,350.000000,,
689,197408,"1",,"1",,7.500000,60.000000,20.000000,1600.000000,,
690,197409,"1",,"1",,7.500000,70.000000,30.000000,1700.000000,,
691,197410,"1",,"1",,7.500000,50.000000,25.000000,1200.000000,,
692,197411,"1",,"1",,7.500000,35.000000,3.000000,250.000000,,
693,197412,"1",,"1",,7.500000,20.000000,3.000000,200.000000,,
694,197413,"1",,"1",,7.500000,60.000000,50.000000,1400.000000,,
695,197414,"1",,"1",,7.500000,10.000000,1.000000,150.000000,,
696,197415,"1",,,,7.500000,5.000000,5.000000,25.000000,,
697,197415,"2",,"1",,7.500000,60.000000,35.000000,1600.000000,,
698,197416,"1",,"1",,7.500000,50.000000,10.000000,900.000000,,
699,197417,"1",,"1",,7.500000,70.000000,20.000000,1400.000000,,
700,197418,"1",,"1",,7.500000,15.000000,2.000000,150.000000,,
701,197419,"1",,"1",,7.500000,60.000000,50.000000,1200.000000,,
702,197420,"1",,"1",,7.500000,70.000000,35.000000,1550.000000,,
703,197421,"1",,,,7.500000,5.000000,2.000000,15.000000,,
704,197421,"2",,"1",,7.500000,30.000000,1.000000,350.000000,,
705,197422,"1",,"1",,7.500000,45.000000,10.000000,850.000000,,
706,197423,"1",,"1",,7.500000,30.000000,5.000000,350.000000,,
707,197424,"1",,"1",,7.500000,50.000000,10.000000,1000.000000,,
708,197425,"1",,"1",,7.500000,30.000000,2.000000,200.000000,,
709,197426,"1",,"1",,7.500000,50.000000,10.000000,1000.000000,,
710,197427,"1",,"1",,7.500000,10.000000,1.000000,200.000000,,
711,197428,"1",,"1",,7.500000,15.000000,1.000000,150.000000,,
712,197429,"1",,"1",,7.500000,40.000000,15.000000,750.000000,,
713,197430,"1",,"1",,7.500000,50.000000,25.000000,1000.000000,,
714,197431,"1",,"1",,7.500000,60.000000,35.000000,1350.000000,,
715,197432,"1",,"1",,7.500000,50.000000,40.000000,244.000000,,
716,197433,"1",,"1",,7.500000,70.000000,25.000000,1650.000000,,
717,197434,"1",,"1",,7.500000,60.000000,35.000000,1500.000000,,
718,197435,"1",,"1",,7.500000,20.000000,1.000000,200.000000,,
719,197436,"1",,"1",,7.500000,60.000000,15.000000,1000.000000,,
720,197437,"1",,,,7.500000,10.000000,3.000000,25.000000,,
721,197437,"2",,"1",,7.500000,50.000000,2.000000,500.000000,,
722,197438,"1",,"1",,7.500000,60.000000,25.000000,1600.000000,,
723,197439,"1",,"1",,7.500000,70.000000,25.000000,1700.000000,,
724,197440,"1",,"1",,7.500000,30.000000,1.000000,250.000000,,
725,197441,"1",,"1",,7.500000,20.000000,0.000000,250.000000,,
726,197442,"1",,"1",,7.500000,35.000000,2.000000,350.000000,,
727,197443,"1",,"1",,7.500000,30.000000,5.000000,250.000000,,
728,197444,"1",,"1",,7.500000,50.000000,25.000000,1100.000000,,
729,197446,"1",,"1",,7.500000,70.000000,20.000000,1650.000000,,
730,197447,"1",,"1",,7.500000,60.000000,20.000000,1200.000000,,
731,197448,"1",,"1",,7.500000,35.000000,4.000000,400.000000,,
732,197449,"1",,"1",,7.500000,50.000000,3.000000,1000.000000,,
733,197450,"1",,"1",,7.500000,70.000000,25.000000,1500.000000,,
734,197451,"1",,"1",,7.500000,60.000000,20.000000,1000.000000,,
735,197452,"1",,"1",,7.500000,70.000000,15.000000,1500.000000,,
736,197453,"1",,"1",,7.500000,50.000000,15.000000,1000.000000,,
737,197454,"1",,"1",,7.500000,60.000000,50.000000,1500.000000,,
738,197455,"1",,"1",,7.500000,40.000000,5.000000,750.000000,,
739,197456,"1",,"1",,7.500000,35.000000,5.000000,300.000000,,
740,197457,"1",,"1",,7.500000,15.000000,1.000000,150.000000,,
741,197458,"1",,"1",,7.500000,15.000000,1.000000,150.000000,,
742,197459,"1",,"1",,7.500000,50.000000,15.000000,1000.000000,,
743,197460,"1",,"1",,7.500000,50.000000,30.000000,1200.000000,,
744,197461,"1",,"1",,7.500000,80.000000,25.000000,1600.000000,,
745,197462,"1",,"1",,7.500000,30.000000,1.000000,350.000000,,
746,197463,"1",,,,7.500000,5.000000,1.000000,15.000000,,
747,197463,"2",,"1",,7.500000,60.000000,15.000000,1250.000000,,
748,197464,"1",,"1",,7.500000,50.000000,10.000000,900.000000,,
749,197465,"1",,"1",,7.500000,25.000000,1.000000,250.000000,,
750,197466,"1",,"1",,7.500000,50.000000,15.000000,850.000000,,
751,197467,"1",,"1",,7.500000,20.000000,1.000000,100.000000,,
752,197468,"1",,"1",,7.500000,50.000000,15.000000,750.000000,,
753,197469,"1",,"1",,7.500000,40.000000,15.000000,1000.000000,,
754,197470,"1",,"1",,7.500000,40.000000,3.000000,450.000000,,
755,197471,"1",,"1",,7.500000,50.000000,5.000000,750.000000,,
756,197472,"1",,"1",,7.500000,30.000000,3.000000,300.000000,,
757,197473,"1",,"1",,7.500000,40.000000,20.000000,750.000000,,
758,197474,"1",,"1",,7.500000,40.000000,5.000000,550.000000,,
759,197475,"1",,"1",,7.500000,60.000000,50.000000,1600.000000,,
760,197477,"1",,"1",,7.500000,40.000000,7.000000,350.000000,,
761,197478,"1",,,,7.500000,10.000000,5.000000,50.000000,,
762,197478,"2",,"1",,7.500000,50.000000,30.000000,1400.000000,,
763,197479,"1",,"1",,7.500000,60.000000,50.000000,1450.000000,,
764,197480,"1",,"1",,7.500000,60.000000,30.000000,1550.000000,,
765,197481,"1",,"1",,7.500000,25.000000,1.000000,300.000000,,
766,197482,"1",,"1",,7.500000,60.000000,10.000000,1250.000000,,
767,197483,"1",,"1",,7.500000,60.000000,30.000000,1450.000000,,
768,197484,"1",,"1",,7.500000,40.000000,4.000000,400.000000,,
769,197485,"1",,"1",,7.500000,15.000000,1.000000,100.000000,,
770,197486,"1",,"1",,7.500000,15.000000,1.000000,150.000000,,
771,197487,"1",,"1",,7.500000,30.000000,2.000000,300.000000,,
772,197488,"1",,"1",,7.500000,60.000000,10.000000,1600.000000,,
773,197489,"1",,"1",,7.500000,70.000000,15.000000,1600.000000,,
774,197490,"1",,"1",,7.500000,80.000000,40.000000,2500.000000,,
775,197491,"1",,"1",,7.500000,60.000000,20.000000,1500.000000,,
776,197492,"1",,,,7.500000,5.000000,3.000000,15.000000,,
777,197492,"2",,"1",,7.500000,50.000000,5.000000,750.000000,,
778,197493,"1",,"1",,7.500000,60.000000,10.000000,1250.000000,,
779,197494,"1",,"1",,7.500000,60.000000,40.000000,1500.000000,,
780,197495,"1",,,,7.500000,5.000000,1.000000,25.000000,,
781,197495,"2",,"1",,7.500000,60.000000,2.000000,800.000000,,
782,197496,"1",,"1",,7.500000,50.000000,25.000000,1000.000000,,
783,197497,"1",,"1",,7.500000,20.000000,2.000000,250.000000,,
784,197498,"1",,"1",,7.500000,9.000000,0.000000,40.000000,,
785,197499,"1",,"1",,7.500000,30.000000,4.000000,200.000000,,
786,197501,"1",,"1",,7.500000,40.000000,10.000000,1000.000000,,
787,197502,"1",,"1",,7.500000,30.000000,2.000000,300.000000,,
788,197503,"1",,"1",,7.500000,40.000000,4.000000,750.000000,,
789,197504,"1",,"1",,7.500000,50.000000,10.000000,750.000000,,
790,197510,"1",,"1",,7.500000,30.000000,,,,
791,197513,"1",,"1",,7.500000,50.000000,,,,
792,197514,"1",,"1",,7.500000,20.000000,,,,
793,197525,"1",,"1",,7.500000,50.000000,,,,
794,197531,"1",,"1",,7.500000,20.000000,,,,
795,197532,"1",,"1",,7.500000,20.000000,,,,
796,197542,"1",,"1",,7.500000,35.000000,,,,
797,197544,"1",,"2",,7.500000,20.000000,,320.000000,,
798,197544,"2",,"1",,7.500000,3.000000,,3480.000000,"FD",15.000000
799,197552,"1",,"1",,7.500000,15.000000,,2500.000000,"BL",15.000000
800,197554,"1",,"1",,7.500000,20.000000,,4152.000000,"FD",20.000000
801,197566,"1",,"1",,7.500000,20.000000,,,,
802,197567,"1",,"1",,7.500000,40.000000,,,,
803,197568,"1",,"1",,7.500000,30.000000,,,,
804,197576,"1",,"1",,7.500000,50.000000,,,,
805,197577,"1",,"1",,7.500000,70.000000,,,,
806,197582,"1",,"1",,7.500000,70.000000,,,,
807,197598,"1",,"1",,7.500000,60.000000,,,,
808,197601,"1",,"1",,7.500000,10.000000,,288.000000,"FD",13.000000
809,197601,"2",,"2",,7.500000,2.000000,,2750.000000,"PL",18.000000
810,197602,"1",,"1",,7.500000,10.000000,,,,
811,197608,"1",,"1",,7.500000,60.000000,,,,
812,197609,"1",,"1",,7.500000,50.000000,,,,
813,197616,"1",,"1",,7.500000,30.000000,,,,
814,197632,"1",,"1",,7.500000,70.000000,,,,
815,197634,"1",,"1",,7.500000,50.000000,,,,
816,197639,"1",,"1",,7.500000,50.000000,,,,
817,197641,"1",,"1",,7.500000,20.000000,,,,
818,197641,"2",,,,7.500000,10.000000,,,"FD",13.000000
819,197641,"3",,,,7.500000,1.000000,,,"FD",12.000000
820,197646,"1",,"1",,7.500000,60.000000,,,,
821,197649,"1",,"1",,7.500000,70.000000,,,,
822,197653,"1",,"1",,7.500000,80.000000,,,,
823,197657,"1",,"1",,7.500000,40.000000,,,,
824,197661,"1",,"1",,7.500000,40.000000,,,,
825,197663,"1",,"1",,7.500000,40.000000,,,,
826,197665,"1",,"1",,7.500000,60.000000,,,,
827,197670,"1",,"1",,7.500000,10.000000,,,,
828,197680,"1",,"1",,7.500000,50.000000,,,,
829,197682,"1",,"1",,7.500000,15.000000,,2500.000000,"BL",15.000000
830,197684,"1",,"1",,7.500000,60.000000,,,,
831,197687,"1",,"1",,7.500000,60.000000,,,,
832,197692,"1",,"1",,7.500000,30.000000,,,,
833,197699,"1",,"1",,7.500000,50.000000,,,,
834,197706,"1",,"1",,7.500000,40.000000,,,,
835,197707,"1",,"1",,7.500000,60.000000,,,,
836,197709,"1",,"1",,7.500000,20.000000,,,,
837,197713,"1",,"1",,7.500000,70.000000,,,,
838,197716,"1",,"1",,7.500000,60.000000,,,,
839,197717,"1",,"1",,7.500000,70.000000,,,,
840,197725,"1",,"1",,7.500000,60.000000,,,,
841,197727,"1",,"1",,7.500000,60.000000,,,,
842,197731,"1",,"1",,7.500000,70.000000,,,,
843,197737,"1",,"1",,7.500000,30.000000,,3876.000000,"FD",18.000000
844,197744,"1",,"1",,7.500000,60.000000,,,,
845,197749,"1",,"1",,7.500000,70.000000,,,,
846,197757,"1",,"1",,7.500000,60.000000,,,,
847,197764,"1",,"1",,7.500000,40.000000,,,,
848,197768,"1",,"1",,7.500000,10.000000,,2560.000000,"FD",20.000000
849,197774,"1",,"1",,7.500000,40.000000,,,,
850,197776,"1",,"1",,7.500000,60.000000,,,,
851,197778,"1",,"1",,7.500000,60.000000,,,,
852,197779,"1",,"1",,7.500000,70.000000,,,,
853,197780,"1",,"1",,7.500000,40.000000,,,,
854,197781,"1",,"1",,7.500000,10.000000,,,,
855,197785,"1",,"1",,7.500000,30.000000,,,,
856,197793,"1",,"1",,7.500000,60.000000,,,,
857,197802,"1",,"1",,7.500000,15.000000,,,,
858,197809,"1",,"1",,7.500000,70.000000,,,,
859,197818,"1",,"1",,7.500000,60.000000,,,,
860,197819,"1",,"1",,7.500000,60.000000,,,,
861,197821,"1",,"1",,7.500000,30.000000,,288.000000,"FD",13.000000
862,197821,"2",,"2",,7.500000,1.000000,,2750.000000,"PL",18.000000
863,197824,"1",,"1",,7.500000,30.000000,,,,
864,197835,"1",,"1",,7.500000,40.000000,,271.000000,,
865,197835,"2",,"2",,7.500000,10.000000,,3493.000000,"FD",11.000000
866,197840,"1",,"1",,7.500000,60.000000,,,,
867,197843,"1",,"1",,7.500000,70.000000,,,,
868,197857,"1",,"1",,7.500000,10.000000,,8855.000000,"BL",21.000000
869,197867,"1",,"1",,7.500000,60.000000,,,,
870,197868,"1",,"1",,7.500000,80.000000,,,,
871,197870,"1",,"1",,7.500000,50.000000,,,,
872,197872,"1",,"1",,7.500000,70.000000,,,,
873,197873,"1",,"1",,7.500000,70.000000,,,,
874,197879,"1",,"1",,7.500000,70.000000,,,,
875,197881,"1",,"1",,7.500000,50.000000,,,,
876,197883,"1",,"1",,7.500000,50.000000,,,,
877,197885,"1",,"1",,7.500000,30.000000,,,,
878,197900,"1",,"1",,7.500000,30.000000,,,,
879,197902,"1",,"1",,7.500000,50.000000,,,,
880,197904,"1",,"1",,7.500000,30.000000,,,,
881,197909,"1",,"1",,7.500000,35.000000,,,,
882,197919,"1",,"1",,7.500000,70.000000,,,,
883,197927,"1",,"1",,7.500000,60.000000,,,,
884,197929,"1",,"1",,7.500000,40.000000,,,,
885,197941,"1",,"1",,7.500000,60.000000,,,,
886,197942,"1",,"1",,7.500000,80.000000,,,,
887,197944,"1",,"1",,7.500000,60.000000,,,,
888,197945,"1",,"1",,7.500000,40.000000,,2100.000000,"FD",10.000000
889,197950,"1",,"1",,7.500000,50.000000,,,,
890,197951,"1",,"1",,7.500000,30.000000,,,,
891,197952,"1",,"1",,7.500000,60.000000,,,,
892,197956,"1",,"1",,7.500000,50.000000,15.000000,500.000000,,
893,197961,"1",,"1",,7.500000,20.000000,4.000000,200.000000,,
894,197963,"1",,,,7.500000,5.000000,4.000000,15.000000,,
895,197963,"2",,"1",,7.500000,60.000000,15.000000,1000.000000,,
896,197965,"1",,"1",,7.500000,50.000000,40.000000,1300.000000,,
897,197968,"1",,"1",,7.500000,45.000000,10.000000,450.000000,,
898,197970,"1",,"1",,7.500000,10.000000,1.000000,150.000000,,
899,197972,"1",,"1",,7.500000,3.000000,0.000000,10.000000,,
900,197974,"1",,"1",,7.500000,50.000000,55.000000,1400.000000,,
901,197975,"1",,"1",,7.500000,35.000000,10.000000,400.000000,,
902,197976,"1",,"1",,7.500000,50.000000,10.000000,750.000000,,
903,197996,"1",,"1",,7.500000,40.000000,2.000000,150.000000,,
904,197999,"1",,"1",,7.500000,20.000000,3.000000,200.000000,,
905,198000,"1",,"1",,7.500000,40.000000,15.000000,600.000000,,
906,198003,"1",,"1",,7.500000,30.000000,5.000000,250.000000,,
907,198006,"1",,,,7.500000,3.000000,3.000000,10.000000,,
908,198006,"2",,"1",,7.500000,60.000000,30.000000,1200.000000,,
909,198015,"1",,"1",,7.500000,2.000000,0.000000,20.000000,,
910,198022,"1",,"1",,7.500000,3.000000,1.000000,10.000000,,
911,198025,"1",,"1",,7.500000,60.000000,30.000000,1200.000000,,
912,198026,"1",,"1",,7.500000,40.000000,15.000000,750.000000,,
913,198029,"1",,"1",,7.500000,50.000000,20.000000,1100.000000,,
914,198033,"1",,"1",,7.500000,60.000000,15.000000,1000.000000,,
915,198034,"1",,"1",,7.500000,35.000000,15.000000,800.000000,,
916,198035,"1",,"1",,7.500000,2.000000,0.000000,25.000000,,
917,198036,"1",,"1",,7.500000,60.000000,50.000000,1650.000000,,
918,198037,"1",,"1",,7.500000,3.000000,0.000000,10.000000,,
919,198044,"1",,"1",,7.500000,3.000000,0.000000,10.000000,,
920,198046,"1",,"1",,7.500000,30.000000,3.000000,250.000000,,
921,198047,"1",,"1",,7.500000,5.000000,0.000000,10.000000,,
922,198054,"1",,"1",,7.500000,10.000000,0.000000,15.000000,,
923,198060,"1",,"1",,7.500000,50.000000,15.000000,600.000000,,
924,198062,"1",,"1",,7.500000,30.000000,2.000000,600.000000,,
925,198065,"1",,"1",,7.500000,50.000000,30.000000,1200.000000,,
926,198068,"1",,"1",,7.500000,40.000000,15.000000,800.000000,,
927,198072,"1",,"1",,7.500000,35.000000,10.000000,400.000000,,
928,198075,"1",,"1",,7.500000,60.000000,30.000000,1250.000000,,
929,198076,"1",,"1",,7.500000,40.000000,15.000000,750.000000,,
930,198077,"1",,"1",,7.500000,10.000000,3.000000,150.000000,,
931,198078,"1",,"1",,7.500000,35.000000,5.000000,350.000000,,
932,198081,"1",,"1",,7.500000,30.000000,3.000000,350.000000,,
933,198087,"1",,"1",,7.500000,50.000000,30.000000,736.000000,,
934,198088,"1",,"1",,7.500000,60.000000,25.000000,1200.000000,,
935,198092,"1",,"1",,7.500000,40.000000,10.000000,500.000000,,
936,198093,"1",,"1",,7.500000,35.000000,5.000000,450.000000,,
937,198095,"1",,"1",,7.500000,40.000000,25.000000,850.000000,,
938,198097,"1",,"1",,7.500000,40.000000,15.000000,900.000000,,
939,198098,"1",,"1",,7.500000,40.000000,10.000000,500.000000,,
940,198102,"1",,,,7.500000,5.000000,5.000000,25.000000,,
941,198102,"2",,"1",,7.500000,60.000000,35.000000,1600.000000,,
942,198103,"1",,"1",,7.500000,50.000000,25.000000,750.000000,,
943,198104,"1",,"1",,7.500000,10.000000,3.000000,150.000000,,
944,198109,"1",,"1",,7.500000,40.000000,5.000000,750.000000,,
945,198121,"1",,"1",,7.500000,55.000000,5.000000,1200.000000,,
946,198134,"1",,,,7.500000,5.000000,5.000000,25.000000,,
947,198134,"2",,"1",,7.500000,60.000000,35.000000,1600.000000,,
948,198142,"1",,"1",,7.500000,20.000000,10.000000,200.000000,,
949,198142,"2",,,,7.500000,50.000000,15.000000,1000.000000,,
950,198149,"1",,"1",,7.500000,20.000000,3.000000,150.000000,,
951,198150,"1",,"1",,7.500000,60.000000,15.000000,2000.000000,,
952,198151,"1",,"1",,7.500000,20.000000,2.000000,75.000000,,
953,198156,"1",,"1",,7.500000,15.000000,2.000000,200.000000,,
954,198165,"1",,,,7.500000,4.000000,2.000000,10.000000,,
955,198165,"2",,"1",,7.500000,70.000000,40.000000,1800.000000,,
956,198166,"1",,"1",,7.500000,30.000000,5.000000,350.000000,,
957,198171,"1",,"1",,7.500000,20.000000,1.000000,250.000000,,
958,198174,"1",,"1",,7.500000,50.000000,15.000000,850.000000,,
959,198175,"1",,"1",,7.500000,45.000000,12.000000,750.000000,,
960,198177,"1",,"1",,7.500000,40.000000,5.000000,250.000000,,
961,198185,"1",,"1",,7.500000,40.000000,15.000000,850.000000,,
962,198197,"1",,"1",,7.500000,3.000000,0.000000,15.000000,,
963,198200,"1",,"1",,7.500000,30.000000,5.000000,350.000000,,
964,198201,"1",,"1",,7.500000,10.000000,1.000000,1290.000000,"FD",12.000000
965,198202,"1",,"1",,7.500000,60.000000,55.000000,1250.000000,,
966,198203,"1",,"1",,7.500000,30.000000,5.000000,400.000000,,
967,198217,"1",,"1",,7.500000,5.000000,0.000000,10.000000,,
968,198218,"1",,"1",,7.500000,20.000000,1.000000,250.000000,,
969,198219,"1",,"1",,7.500000,40.000000,15.000000,750.000000,,
970,198228,"1",,"1",,7.500000,50.000000,25.000000,850.000000,,
971,198229,"1",,,,7.500000,4.000000,2.000000,15.000000,,
972,198229,"2",,"1",,7.500000,60.000000,10.000000,850.000000,,
973,198230,"1",,"1",,7.500000,50.000000,25.000000,1000.000000,,
974,198234,"1",,,,7.500000,2.000000,2.000000,10.000000,,
975,198234,"2",,"1",,7.500000,60.000000,20.000000,1100.000000,,
976,198237,"1",,"1",,7.500000,15.000000,3.000000,250.000000,,
977,198238,"1",,"1",,7.500000,35.000000,15.000000,500.000000,,
978,198248,"1",,"1",,7.500000,30.000000,5.000000,250.000000,,
979,198251,"1",,"1",,7.500000,60.000000,20.000000,1000.000000,,
980,198259,"1",,"1",,7.500000,60.000000,60.000000,1500.000000,,
981,198260,"1",,"1",,7.500000,30.000000,4.000000,150.000000,,
982,198266,"1",,"1",,7.500000,15.000000,2.000000,200.000000,,
983,198267,"1",,"1",,7.500000,20.000000,3.000000,250.000000,,
984,198269,"1",,"1",,7.500000,30.000000,5.000000,300.000000,,
985,198276,"1",,"1",,7.500000,60.000000,10.000000,500.000000,,
986,198277,"1",,"1",,7.500000,40.000000,15.000000,750.000000,,
987,198279,"1",,"1",,7.500000,35.000000,5.000000,400.000000,,
988,198282,"1",,"1",,7.500000,50.000000,35.000000,1150.000000,,
989,198286,"1",,,,7.500000,5.000000,5.000000,20.000000,,
990,198286,"2",,"1",,7.500000,50.000000,15.000000,1100.000000,,
991,198290,"1",,"1",,7.500000,20.000000,1.000000,250.000000,,
992,198295,"1",,"1",,7.500000,40.000000,15.000000,500.000000,,
993,198296,"1",,"1",,7.500000,40.000000,30.000000,1000.000000,,
994,198297,"1",,"1",,7.500000,40.000000,10.000000,700.000000,,
995,198300,"1",,"1",,7.500000,40.000000,3.000000,350.000000,,
996,198304,"1",,"1",,7.500000,2.000000,0.000000,5.000000,,
997,198306,"1",,,,7.500000,5.000000,5.000000,20.000000,,
998,198306,"2",,"1",,7.500000,50.000000,15.000000,800.000000,,
999,198309,"1",,"1",,7.500000,50.000000,10.000000,750.000000,,
1000,198314,"1",,"1",,7.500000,30.000000,10.000000,450.000000,,
1001,198317,"1",,,,7.500000,10.000000,3.000000,50.000000,,
1002,198317,"2",,"1",,7.500000,40.000000,5.000000,750.000000,,
1003,198320,"1",,"1",,7.500000,45.000000,30.000000,711.000000,,
1004,198322,"1",,"1",,7.500000,35.000000,5.000000,250.000000,,
1005,198326,"1",,"1",,7.500000,50.000000,10.000000,750.000000,,
1006,198328,"1",,"1",,7.500000,2.000000,0.000000,15.000000,,
1007,198330,"1",,,,7.500000,4.000000,2.000000,15.000000,,
1008,198330,"2",,"1",,7.500000,40.000000,2.000000,600.000000,,
1009,198341,"1",,,,7.500000,5.000000,5.000000,30.000000,,
1010,198341,"2",,"1",,7.500000,60.000000,35.000000,1400.000000,,
1011,198345,"1",,"1",,7.500000,30.000000,7.000000,350.000000,,
1012,198348,"1",,"1",,7.500000,35.000000,10.000000,550.000000,,
1013,198352,"1",,"1",,7.500000,10.000000,2.000000,150.000000,,
1014,198353,"1",,"1",,7.500000,35.000000,7.000000,109.000000,,
1015,198356,"1",,"1",,7.500000,25.000000,5.000000,300.000000,,
1016,198357,"1",,"1",,7.500000,50.000000,40.000000,244.000000,,
1017,198361,"1",,"1",,7.500000,50.000000,20.000000,1200.000000,,
1018,198368,"1",,"1",,7.500000,50.000000,45.000000,1400.000000,,
1019,198372,"1",,"1",,7.500000,5.000000,0.000000,10.000000,,
1020,198379,"1",,"1",,7.500000,50.000000,20.000000,800.000000,,
1021,198380,"1",,"1",,7.500000,40.000000,15.000000,650.000000,,
1022,198380,"2",,,,7.500000,10.000000,3.000000,450.000000,,
1023,198386,"1",,"1",,7.500000,40.000000,15.000000,450.000000,,
1024,198391,"1",,"1",,7.500000,30.000000,3.000000,250.000000,,
1025,198394,"1",,,,7.500000,4.000000,2.000000,10.000000,,
1026,198394,"2",,"1",,7.500000,70.000000,20.000000,1750.000000,,
1027,198397,"1",,,,7.500000,5.000000,3.000000,15.000000,,
1028,198397,"2",,"1",,7.500000,60.000000,20.000000,1650.000000,,
1029,198398,"1",,"1",,7.500000,30.000000,4.000000,400.000000,,
1030,198404,"1",,"1",,7.500000,15.000000,3.000000,150.000000,,
