LAYER_RCRD_ID,POLYGON_RCRD_ID,LAYER_ID,VDYP7_LAYER_ID,RANK_CODE,NON_FOREST_DESC,MEAS_UTIL_LEVEL,CC,BA,TPH,EST_SI_SPCS,EST_SI 
1031,198409,"1",,"1",,7.500000,40.000000,10.000000,450.000000,,
1032,198410,"1",,"1",,7.500000,15.000000,2.000000,250.000000,,
1033,198413,"1",,"1",,7.500000,70.000000,50.000000,1600.000000,,
1034,198420,"1",,"1",,7.500000,5.000000,2.000000,20.000000,,
1035,198421,"1",,"1",,7.500000,30.000000,5.000000,250.000000,,
1036,198422,"1",,"1",,7.500000,5.000000,0.000000,15.000000,,
1037,198423,"1",,"1",,7.500000,35.000000,5.000000,300.000000,,
1038,198429,"1",,"1",,7.500000,60.000000,40.000000,1250.000000,,
1039,198432,"1",,"1",,7.500000,2.000000,0.000000,10.000000,,
1040,198437,"1",,"1",,7.500000,30.000000,5.000000,250.000000,,
1041,198441,"1",,"1",,7.500000,10.000000,3.000000,150.000000,,
1042,198444,"1",,"1",,7.500000,40.000000,20.000000,750.000000,,
1043,198445,"1",,"1",,7.500000,55.000000,35.000000,1200.000000,,
1044,198446,"1",,"1",,7.500000,10.000000,3.000000,150.000000,,
1045,198452,"1",,"1",,7.500000,20.000000,1.000000,250.000000,,
1046,198455,"1",,"1",,7.500000,10.000000,1.000000,15.000000,,
1047,198456,"1",,"1",,7.500000,40.000000,15.000000,750.000000,,
1048,198459,"1",,"1",,7.500000,50.000000,40.000000,1200.000000,,
1049,198462,"1",,"1",,7.500000,45.000000,10.000000,700.000000,,
1050,198463,"1",,"1",,7.500000,50.000000,40.000000,1200.000000,,
1051,198467,"1",,"1",,7.500000,30.000000,5.000000,500.000000,,
1052,198470,"1",,"1",,7.500000,70.000000,50.000000,1700.000000,,
1053,198473,"1",,"1",,7.500000,15.000000,5.000000,200.000000,,
1054,198473,"2",,,,7.500000,30.000000,10.000000,800.000000,,
1055,198477,"1",,"1",,7.500000,40.000000,10.000000,750.000000,,
1056,198480,"1",,"1",,7.500000,60.000000,50.000000,1450.000000,,
1057,198481,"1",,"1",,7.500000,10.000000,1.000000,100.000000,,
1058,198482,"1",,"1",,7.500000,70.000000,40.000000,1600.000000,,
1059,198488,"1",,"1",,7.500000,50.000000,30.000000,1000.000000,,
1060,198492,"1",,"1",,7.500000,50.000000,15.000000,800.000000,,
1061,198495,"1",,"1",,7.500000,10.000000,1.000000,75.000000,,
1062,198501,"1",,"1",,7.500000,50.000000,25.000000,1100.000000,,
1063,198512,"1",,"1",,7.500000,50.000000,5.000000,750.000000,,
1064,198513,"1",,"1",,7.500000,50.000000,40.000000,1200.000000,,
1065,198519,"1",,"1",,7.500000,40.000000,20.000000,750.000000,,
1066,198523,"1",,"1",,7.500000,15.000000,2.000000,200.000000,,
1067,198528,"1",,"1",,7.500000,30.000000,10.000000,450.000000,,
1068,198537,"1",,"1",,7.500000,60.000000,50.000000,1300.000000,,
1069,198540,"1",,"1",,7.500000,10.000000,4.000000,35.000000,,
1070,198542,"1",,"1",,7.500000,60.000000,40.000000,1300.000000,,
1071,198544,"1",,"1",,7.500000,30.000000,10.000000,250.000000,,
1072,198546,"1",,,,7.500000,10.000000,5.000000,40.000000,,
1073,198546,"2",,"1",,7.500000,40.000000,10.000000,1000.000000,,
1074,198554,"1",,"1",,7.500000,40.000000,20.000000,700.000000,,
1075,198559,"1",,"1",,7.500000,50.000000,25.000000,1600.000000,,
1076,198564,"1",,,,7.500000,5.000000,3.000000,10.000000,,
1077,198564,"2",,"1",,7.500000,60.000000,15.000000,1600.000000,,
1078,198566,"1",,,,7.500000,5.000000,4.000000,10.000000,,
1079,198566,"2",,"1",,7.500000,60.000000,40.000000,1500.000000,,
1080,198574,"1",,"1",,7.500000,10.000000,1.000000,50.000000,,
1081,198579,"1",,"1",,7.500000,30.000000,5.000000,350.000000,,
1082,198580,"1",,"1",,7.500000,30.000000,3.000000,71.000000,,
1083,198588,"1",,"1",,7.500000,50.000000,35.000000,1300.000000,,
1084,198609,"1",,"1",,7.500000,40.000000,20.000000,650.000000,,
1085,198612,"1",,"1",,7.500000,10.000000,1.000000,50.000000,,
1086,198614,"1",,"1",,7.500000,20.000000,2.000000,200.000000,,
1087,198620,"1",,"1",,7.500000,60.000000,50.000000,1400.000000,,
1088,198621,"1",,"1",,7.500000,40.000000,10.000000,750.000000,,
1089,198625,"1",,"1",,7.500000,50.000000,40.000000,1100.000000,,
1090,198626,"1",,"1",,7.500000,30.000000,5.000000,350.000000,,
1091,198627,"1",,"1",,7.500000,15.000000,3.000000,70.000000,,
1092,198629,"1",,"1",,7.500000,60.000000,45.000000,1500.000000,,
1093,198633,"1",,"1",,7.500000,70.000000,20.000000,1800.000000,,
1094,198641,"1",,"1",,7.500000,60.000000,30.000000,1500.000000,,
1095,198642,"1",,"1",,7.500000,5.000000,1.000000,15.000000,,
1096,198645,"1",,"1",,7.500000,30.000000,3.000000,200.000000,,
1097,198648,"1",,"1",,7.500000,70.000000,50.000000,1600.000000,,
1098,198652,"1",,"1",,7.500000,30.000000,5.000000,450.000000,,
1099,198659,"1",,"1",,7.500000,30.000000,5.000000,250.000000,,
1100,198660,"1",,"1",,7.500000,50.000000,40.000000,1150.000000,,
1101,198664,"1",,"1",,7.500000,2.000000,0.000000,20.000000,,
1102,198666,"1",,"1",,7.500000,60.000000,5.000000,1600.000000,"AT",14.000000
1103,198675,"1",,"1",,7.500000,60.000000,30.000000,1200.000000,,
1104,198680,"1",,"1",,7.500000,50.000000,20.000000,750.000000,,
1105,198687,"1",,"1",,7.500000,10.000000,1.000000,20.000000,,
1106,198690,"1",,"1",,7.500000,50.000000,20.000000,1000.000000,,
1107,198695,"1",,"1",,7.500000,20.000000,3.000000,75.000000,,
1108,198696,"1",,"1",,7.500000,15.000000,1.000000,300.000000,"FD",12.000000
1109,198702,"1",,"1",,7.500000,15.000000,2.000000,200.000000,,
1110,198703,"1",,,,7.500000,10.000000,5.000000,75.000000,,
1111,198703,"2",,"1",,7.500000,30.000000,3.000000,500.000000,,
1112,198704,"1",,"1",,7.500000,60.000000,60.000000,1500.000000,,
1113,198707,"1",,"1",,7.500000,50.000000,35.000000,1200.000000,,
1114,198710,"1",,"1",,7.500000,50.000000,25.000000,1100.000000,,
1115,198716,"1",,"1",,7.500000,1.000000,0.000000,5.000000,,
1116,198717,"1",,,,7.500000,5.000000,3.000000,20.000000,,
1117,198717,"2",,"1",,7.500000,50.000000,5.000000,900.000000,,
1118,198724,"1",,"1",,7.500000,10.000000,3.000000,35.000000,,
1119,198725,"1",,"1",,7.500000,30.000000,5.000000,300.000000,,
1120,198746,"1",,"1",,7.500000,30.000000,5.000000,250.000000,,
1121,198747,"1",,"1",,7.500000,60.000000,30.000000,1250.000000,,
1122,198750,"1",,"1",,7.500000,70.000000,55.000000,1800.000000,,
1123,198751,"1",,"1",,7.500000,50.000000,15.000000,1000.000000,,
1124,198752,"1",,"1",,7.500000,5.000000,1.000000,10.000000,,
1125,198760,"1",,"1",,7.500000,30.000000,5.000000,250.000000,,
1126,198761,"1",,"1",,7.500000,50.000000,10.000000,750.000000,,
1127,198763,"1",,"1",,7.500000,60.000000,20.000000,1200.000000,,
1128,198771,"1",,"1",,7.500000,30.000000,5.000000,750.000000,,
1129,198773,"1",,"1",,7.500000,10.000000,2.000000,35.000000,,
1130,198775,"1",,"1",,7.500000,20.000000,3.000000,200.000000,,
1131,198778,"1",,,,7.500000,2.000000,4.000000,10.000000,,
1132,198778,"2",,"1",,7.500000,40.000000,10.000000,500.000000,,
1133,198785,"1",,"1",,7.500000,5.000000,0.000000,10.000000,,
1134,198795,"1",,"1",,7.500000,35.000000,15.000000,800.000000,,
1135,198796,"1",,"1",,7.500000,40.000000,15.000000,750.000000,,
1136,198797,"1",,,,7.500000,5.000000,3.000000,20.000000,,
1137,198797,"2",,"1",,7.500000,40.000000,5.000000,1000.000000,,
1138,198798,"1",,"1",,7.500000,40.000000,10.000000,500.000000,,
1139,198801,"1",,"1",,7.500000,70.000000,40.000000,1800.000000,,
1140,198802,"1",,"1",,7.500000,50.000000,15.000000,750.000000,,
1141,198803,"1",,"1",,7.500000,10.000000,0.000000,10.000000,,
1142,198804,"1",,"1",,7.500000,60.000000,50.000000,1300.000000,,
1143,198805,"1",,,,7.500000,5.000000,5.000000,18.000000,,
1144,198805,"2",,"1",,7.500000,60.000000,35.000000,1200.000000,,
1145,198807,"1",,"1",,7.500000,40.000000,25.000000,900.000000,,
1146,198813,"1",,"1",,7.500000,30.000000,5.000000,300.000000,,
1147,198815,"1",,"1",,7.500000,40.000000,15.000000,500.000000,,
1148,198820,"1",,"1",,7.500000,10.000000,3.000000,150.000000,,
1149,198822,"1",,"1",,7.500000,30.000000,5.000000,350.000000,,
1150,198825,"1",,"1",,7.500000,9.000000,0.000000,40.000000,,
1151,198830,"1",,"1",,7.500000,20.000000,10.000000,45.000000,,
1152,198830,"2",,,,7.500000,40.000000,10.000000,750.000000,,
1153,198833,"1",,"1",,7.500000,70.000000,40.000000,1600.000000,,
1154,198841,"1",,,,7.500000,4.000000,4.000000,15.000000,,
1155,198841,"2",,"1",,7.500000,70.000000,35.000000,1500.000000,,
1156,198844,"1",,"1",,7.500000,3.000000,1.000000,10.000000,,
1157,198845,"1",,"1",,7.500000,10.000000,0.000000,100.000000,,
1158,198854,"1",,"1",,7.500000,40.000000,15.000000,850.000000,,
1159,198856,"1",,"1",,7.500000,40.000000,15.000000,750.000000,,
1160,198857,"1",,"1",,7.500000,30.000000,7.000000,450.000000,,
1161,198862,"1",,"1",,7.500000,50.000000,25.000000,1000.000000,,
1162,198868,"1",,"1",,7.500000,20.000000,3.000000,250.000000,,
1163,198875,"1",,,,7.500000,5.000000,3.000000,15.000000,,
1164,198875,"2",,"1",,7.500000,50.000000,20.000000,1000.000000,,
1165,198879,"1",,"1",,7.500000,35.000000,5.000000,250.000000,,
1166,198889,"1",,"1",,7.500000,3.000000,1.000000,10.000000,,
1167,198890,"1",,"1",,7.500000,50.000000,5.000000,450.000000,,
1168,198894,"1",,"1",,7.500000,30.000000,4.000000,200.000000,,
1169,198901,"1",,"1",,7.500000,70.000000,50.000000,1500.000000,,
1170,198902,"1",,"1",,7.500000,40.000000,15.000000,1500.000000,,
1171,198903,"1",,"1",,7.500000,10.000000,3.000000,25.000000,,
1172,198904,"1",,"1",,7.500000,40.000000,15.000000,600.000000,,
1173,198907,"1",,"1",,7.500000,40.000000,15.000000,600.000000,,
1174,206532,"1",,,,7.500000,4.000000,,,,
1175,206532,"2",,"1",,7.500000,65.000000,,,,
1176,206536,"1",,"1",,7.500000,60.000000,,,,
1177,206544,"1",,"1",,7.500000,30.000000,,,,
1178,206545,"1",,"1",,7.500000,60.000000,,,,
1179,206547,"1",,"1",,7.500000,50.000000,,,,
1180,206548,"1",,"1",,7.500000,70.000000,,,,
1181,206550,"1",,"1",,7.500000,20.000000,,,,
1182,206553,"1",,"1",,7.500000,60.000000,,,,
1183,206557,"1",,"1",,7.500000,20.000000,,,,
1184,206559,"1",,"1",,7.500000,30.000000,,,,
1185,206567,"1",,"1",,7.500000,55.000000,,,,
1186,206568,"1",,"1",,7.500000,60.000000,,532.000000,,
1187,206575,"1",,"1",,7.500000,50.000000,,,,
1188,206576,"1",,"1",,7.500000,60.000000,,,,
1189,206583,"1",,"1",,7.500000,50.000000,,,,
1190,206584,"1",,"1",,7.500000,65.000000,,,,
1191,206587,"1",,"1",,7.500000,30.000000,,,,
1192,206589,"1",,"1",,7.500000,35.000000,,,,
1193,206606,"1",,"1",,7.500000,65.000000,,,,
1194,206607,"1",,"1",,7.500000,30.000000,,,,
1195,206612,"1",,"1",,7.500000,60.000000,,,,
1196,206614,"1",,"1",,7.500000,40.000000,,,,
1197,206615,"1",,,,7.500000,5.000000,,,,
1198,206615,"2",,"1",,7.500000,70.000000,,,,
1199,206618,"1",,"1",,7.500000,50.000000,,,,
1200,206619,"1",,"1",,7.500000,55.000000,,,,
1201,206621,"1",,"1",,7.500000,40.000000,,,,
1202,206623,"1",,"1",,7.500000,80.000000,,,,
1203,206628,"1",,"1",,7.500000,,,,,
1204,206635,"1",,"1",,7.500000,40.000000,,,,
1205,206646,"1",,"1",,7.500000,60.000000,,,,
1206,206647,"1",,"1",,7.500000,60.000000,,,,
1207,206652,"1",,"1",,7.500000,65.000000,,,,
1208,206656,"1",,"1",,7.500000,60.000000,,,,
1209,206662,"1",,"1","NCBR",7.500000,60.000000,,,,15.000000
1210,206663,"1",,"1",,7.500000,60.000000,,,,
1211,206664,"1",,"1",,7.500000,60.000000,,,,
1212,206669,"1",,"1",,7.500000,65.000000,,,,
1213,206670,"1",,"1",,7.500000,70.000000,,,,
1214,206676,"1",,,,7.500000,3.000000,,,,
1215,206676,"2",,"1",,7.500000,70.000000,,,,
1216,206682,"1",,"1",,7.500000,65.000000,,,,
1217,206683,"1",,"1",,7.500000,55.000000,,,,
1218,206685,"1",,"1",,7.500000,50.000000,,,,
1219,206689,"1",,"1",,7.500000,60.000000,,,,
1220,206690,"1",,"1",,7.500000,60.000000,,,,
1221,206696,"1",,"1",,7.500000,55.000000,,,,
1222,206697,"1",,,,7.500000,5.000000,,,,
1223,206697,"2",,"1",,7.500000,60.000000,,,"FD",17.000000
1224,206698,"1",,"1",,7.500000,70.000000,,,,
1225,206707,"1",,"1",,7.500000,60.000000,,,,
1226,206708,"1",,"1",,7.500000,50.000000,,,,
1227,206710,"1",,"1",,7.500000,60.000000,,,,
1228,206712,"1",,"1",,7.500000,10.000000,,,,
1229,206715,"1",,"1",,7.500000,55.000000,,,,
1230,206716,"1",,"1",,7.500000,60.000000,,,,
1231,206718,"1",,"1",,7.500000,50.000000,,,,
1232,206724,"1",,"1",,7.500000,60.000000,,,,
1233,206725,"1",,"1",,7.500000,65.000000,,,,
1234,206732,"1",,"1",,7.500000,60.000000,,,,
1235,206734,"1",,"1",,7.500000,,,,,
1236,206737,"1",,"1",,7.500000,60.000000,,,,
1237,206738,"1",,"1",,7.500000,65.000000,,,,
1238,206740,"1",,"1",,7.500000,45.000000,,,,
1239,206741,"1",,"1",,7.500000,60.000000,,,,
1240,206743,"1",,"1",,7.500000,60.000000,,,,
1241,206749,"1",,"1",,7.500000,70.000000,,,,
1242,206754,"1",,"1",,7.500000,65.000000,,,,
1243,206757,"1",,"1",,7.500000,30.000000,,,,
1244,206758,"1",,"1",,7.500000,,,,,
1245,206765,"1",,"1",,7.500000,50.000000,,,,
1246,206771,"1",,"1",,7.500000,55.000000,,,,
1247,206775,"1",,"1",,7.500000,65.000000,,,,
1248,206779,"1",,"1",,7.500000,70.000000,,,,
1249,206780,"1",,"1",,7.500000,35.000000,,,,
1250,206785,"1",,"1",,7.500000,80.000000,,,,
1251,206788,"1",,"1",,7.500000,50.000000,,,,
1252,206789,"1",,"1",,7.500000,50.000000,,,,
1253,206793,"1",,"1",,7.500000,45.000000,,,,
1254,206794,"1",,"1",,7.500000,60.000000,,,,
1255,206796,"1",,"1",,7.500000,60.000000,,,,
1256,206797,"1",,"1",,7.500000,60.000000,,,,
1257,206798,"1",,"1",,7.500000,40.000000,,,,
1258,206801,"1",,"1",,7.500000,60.000000,,,,
1259,206810,"1",,"1",,7.500000,65.000000,,,,
1260,206818,"1",,"1",,7.500000,50.000000,,,,
1261,206822,"1",,"1",,7.500000,60.000000,,,,
1262,206824,"1",,"1",,7.500000,,,,,
1263,206826,"1",,"1",,7.500000,60.000000,,,,
1264,206832,"1",,"1",,7.500000,60.000000,,1130.000000,,
1265,206833,"1",,"1",,7.500000,70.000000,,,,
1266,206847,"1",,"1",,7.500000,60.000000,,,,
1267,206848,"1",,"1",,7.500000,55.000000,,,,
1268,206851,"1",,"1",,7.500000,55.000000,,,,
1269,206863,"1",,"1",,7.500000,65.000000,,,,
1270,206866,"1",,"1",,7.500000,55.000000,,,,
1271,206871,"1",,"1",,7.500000,60.000000,,,,
1272,206872,"1",,"1",,7.500000,60.000000,,,,
1273,206876,"1",,"1",,7.500000,50.000000,,,,
1274,206879,"1",,"1",,7.500000,30.000000,,,,
1275,206882,"1",,"1",,7.500000,60.000000,,,,
1276,206884,"1",,"1",,7.500000,60.000000,,,,
1277,206888,"1",,"1",,7.500000,70.000000,,,,
1278,206889,"1",,"1",,7.500000,15.000000,,,,
1279,206891,"1",,"1",,7.500000,60.000000,,,,
1280,206898,"1",,"1",,7.500000,65.000000,,,,
1281,206901,"1",,"1",,7.500000,45.000000,,,,
1282,206906,"1",,"1",,7.500000,60.000000,,,,
1283,206917,"1",,"1",,7.500000,60.000000,,,,
1284,206918,"1",,"1",,7.500000,60.000000,,,,
1285,206919,"1",,"1",,7.500000,70.000000,,,,
1286,206925,"1",,"1",,7.500000,40.000000,,,,
1287,206937,"1",,"1",,7.500000,60.000000,,,,
1288,206941,"1",,"1",,7.500000,55.000000,,,,
1289,206947,"1",,"1",,7.500000,60.000000,,,,
1290,206951,"1",,"1",,7.500000,30.000000,,,,
1291,206952,"1",,"1",,7.500000,60.000000,,,,
1292,206955,"1",,,,7.500000,3.000000,,,,
1293,206955,"2",,"1",,7.500000,70.000000,,,,
1294,206968,"1",,"1",,7.500000,38.000000,,375.000000,"FD",9.000000
1295,206968,"2",,"2",,7.500000,10.000000,,275.000000,"FD",9.000000
1296,206971,"1",,"1",,7.500000,80.000000,,,,
1297,206972,"1",,"1",,7.500000,13.000000,,2000.000000,"PL",16.000000
1298,206975,"1",,"1",,7.500000,35.000000,,,,
1299,206979,"1",,"1",,7.500000,80.000000,,,,
1300,206982,"1",,"1",,7.500000,60.000000,,,,
1301,207001,"1",,"1",,7.500000,60.000000,,619.000000,"FD",9.000000
1302,207001,"2",,"2",,7.500000,10.000000,,110.000000,"S",10.000000
1303,207002,"1",,"1",,7.500000,70.000000,,,,
1304,207022,"1",,"1",,7.500000,80.000000,,,,
1305,207041,"1",,"1",,7.500000,35.000000,,5080.000000,"S",15.000000
1306,207043,"1",,"1",,7.500000,3.000000,,1400.000000,"PL",16.000000
1307,207047,"1",,"1",,7.500000,60.000000,,,,
1308,207050,"1",,"1",,7.500000,60.000000,,,,
1309,207059,"1",,"1",,7.500000,38.000000,,375.000000,"FD",9.000000
1310,207067,"1",,"1",,7.500000,40.000000,,,,
1311,207076,"1",,"1",,7.500000,60.000000,,,,
1312,207090,"1",,"1",,7.500000,70.000000,,,,
1313,207097,"1",,"1",,7.500000,70.000000,,,,
1314,207124,"1",,"1",,7.500000,60.000000,,619.000000,"FD",9.000000
1315,207124,"2",,"2",,7.500000,10.000000,,110.000000,"S",10.000000
1316,207125,"1",,"1",,7.500000,60.000000,,,,
1317,207131,"1",,"1",,7.500000,70.000000,,,,
1318,207134,"1",,"1",,7.500000,70.000000,,,,
1319,207139,"1",,"1",,7.500000,80.000000,,,,
1320,207159,"1",,"1",,7.500000,30.000000,,,,
1321,207161,"1",,"1",,7.500000,60.000000,,,,
1322,207170,"1",,"1",,7.500000,60.000000,,,,
1323,207177,"1",,"1",,7.500000,40.000000,,,,
1324,207182,"1",,"1",,7.500000,60.000000,,,,
1325,207183,"1",,"1",,7.500000,40.000000,,,,
1326,207188,"1",,"1",,7.500000,60.000000,,,,
1327,207201,"1",,"1",,7.500000,70.000000,,,,
1328,207203,"1",,"1",,7.500000,12.000000,,1960.000000,"S",15.000000
1329,207206,"1",,"1",,7.500000,70.000000,,,,
1330,207214,"1",,"1",,7.500000,50.000000,,,,
1331,207227,"1",,"1",,7.500000,60.000000,,619.000000,"FD",9.000000
1332,207227,"2",,"2",,7.500000,10.000000,,110.000000,"S",10.000000
1333,207228,"1",,"1",,7.500000,60.000000,,,,
1334,207237,"1",,"1",,7.500000,80.000000,,,,
1335,207243,"1",,"1",,7.500000,50.000000,,,,
1336,207263,"1",,"1",,7.500000,40.000000,,,,
1337,207267,"1",,"1",,7.500000,70.000000,,,,
1338,207270,"1",,"1",,7.500000,70.000000,,,,
1339,207286,"1",,"1",,7.500000,80.000000,,,,
1340,207299,"1",,"1",,7.500000,60.000000,,,,
1341,207315,"1",,"1",,7.500000,60.000000,,,,
1342,207321,"1",,"1",,7.500000,80.000000,,,,
1343,207325,"1",,"1",,7.500000,60.000000,,,,
1344,207329,"1",,"1",,7.500000,13.000000,,1800.000000,"FD",17.000000
1345,207339,"1",,"1",,7.500000,80.000000,,,,
1346,207359,"1",,"1",,7.500000,70.000000,,,,
1347,207360,"1",,"1",,7.500000,70.000000,,,,
1348,207682,"1",,"1",,7.500000,20.000000,,,,
1349,207690,"1",,"1",,7.500000,40.000000,,,,
1350,207699,"1",,"1",,7.500000,65.000000,,,,
1351,207701,"1",,"1",,7.500000,60.000000,,,,
1352,207705,"1",,"1",,7.500000,30.000000,,,,
1353,207746,"1",,"1",,7.500000,70.000000,,,,
1354,207754,"1",,"1",,7.500000,40.000000,,,,
1355,207772,"1",,"1",,7.500000,30.000000,,,,
1356,207793,"1",,"1",,7.500000,70.000000,,,,
1357,207818,"1",,"1",,7.500000,70.000000,,,,
1358,207819,"1",,"1",,7.500000,60.000000,,,,
1359,207833,"1",,"1","NSR",7.500000,,,,,17.000000
1360,207882,"1",,"1",,7.500000,40.000000,,,,
1361,207883,"1",,"1",,7.500000,45.000000,,,,
1362,207883,"2",,"2",,7.500000,10.000000,,,,
1363,207892,"1",,"1",,7.500000,30.000000,,,,
1364,207893,"1",,"1",,7.500000,50.000000,,736.000000,,
1365,207901,"1",,"1",,7.500000,20.000000,,,,
1366,207909,"1",,,,7.500000,4.000000,,,,
1367,207909,"2",,"1","NSR",7.500000,,,,,11.000000
1368,207937,"1",,,,7.500000,3.000000,,,,
1369,207937,"2",,"1",,7.500000,65.000000,,,,
1370,207950,"1",,,,7.500000,5.000000,,,,
1371,207950,"2",,"1",,7.500000,65.000000,,,,
1372,207960,"1",,"1",,7.500000,65.000000,,,,
1373,207984,"1",,"1",,7.500000,40.000000,,,,
1374,207985,"1",,"1",,7.500000,50.000000,,,,
1375,208014,"1",,"1",,7.500000,50.000000,,,,
1376,208015,"1",,"1",,7.500000,90.000000,,,,
1377,208016,"1",,"1",,7.500000,60.000000,,532.000000,,
1378,208017,"1",,"1",,7.500000,25.000000,,,,
1379,208046,"1",,"1",,7.500000,65.000000,,,,
1380,208056,"1",,"1",,7.500000,50.000000,,,,
1381,208060,"1",,"1",,7.500000,65.000000,,,,
1382,208062,"1",,"1",,7.500000,65.000000,,,,
1383,208063,"1",,,,7.500000,5.000000,,,,
1384,208063,"2",,"1",,7.500000,75.000000,,,,
1385,208081,"1",,"1",,7.500000,45.000000,,,,
1386,208093,"1",,"1",,7.500000,50.000000,,,,
1387,208109,"1",,"1",,7.500000,65.000000,,,,
1388,208123,"1",,"1",,7.500000,15.000000,,,,
1389,208128,"1",,"1",,7.500000,60.000000,,,,
1390,208161,"1",,,,7.500000,4.000000,,,,
1391,208161,"2",,"1","NSR",7.500000,,,,,11.000000
1392,208165,"1",,"1",,7.500000,50.000000,,,,
1393,208183,"1",,"1",,7.500000,65.000000,,,,
1394,208187,"1",,"1",,7.500000,65.000000,,,,
1395,208193,"1",,"1",,7.500000,30.000000,,,,
1396,208193,"2",,"2",,7.500000,30.000000,,,,
1397,208207,"1",,"1",,7.500000,65.000000,,,,
1398,208245,"1",,"1",,7.500000,50.000000,,,,
1399,208264,"1",,"1",,7.500000,60.000000,,,,
1400,208268,"1",,"1",,7.500000,70.000000,,,,
1401,208278,"1",,"1",,7.500000,60.000000,,,,
1402,208280,"1",,"1",,7.500000,60.000000,,,,
1403,208285,"1",,"1",,7.500000,65.000000,,,,
1404,208288,"1",,"1",,7.500000,40.000000,,,,
1405,208303,"1",,"1",,7.500000,,,,,
1406,208310,"1",,"1",,7.500000,65.000000,,,,
1407,208327,"1",,"1",,7.500000,,,,,
1408,208331,"1",,"1",,7.500000,50.000000,,,,
1409,208339,"1",,"1",,7.500000,30.000000,,,,
1410,208359,"1",,"1",,7.500000,20.000000,,,,
1411,208374,"1",,"1",,7.500000,65.000000,,,,
1412,208386,"1",,"1",,7.500000,60.000000,,,,
1413,208394,"1",,"1",,7.500000,65.000000,,,,
1414,208395,"1",,"1",,7.500000,35.000000,,,,
1415,208414,"1",,,,7.500000,5.000000,,,,
1416,208414,"2",,"1",,7.500000,65.000000,,,,
1417,208415,"1",,"1",,7.500000,30.000000,,,,
1418,208415,"2",,"2",,7.500000,25.000000,,,,
1419,208422,"1",,"1",,7.500000,60.000000,,,,
1420,208428,"1",,"1",,7.500000,65.000000,,,,
1421,208429,"1",,,,7.500000,5.000000,,,,
1422,208429,"2",,"1",,7.500000,70.000000,,,,
1423,208436,"1",,"1",,7.500000,55.000000,,,,
1424,208455,"1",,"1",,7.500000,15.000000,,,,
1425,208463,"1",,"1",,7.500000,30.000000,,,,
1426,208465,"1",,"1",,7.500000,65.000000,,,,
1427,208473,"1",,"1",,7.500000,40.000000,,,,
1428,208480,"1",,"1",,7.500000,30.000000,,,,
1429,208494,"1",,"1",,7.500000,65.000000,,,,
